school_id,class_id,section_id,student_id,treatment,test_score,post
3.0,1.0,2.0,2.0,T2,33.52844,Pre
3.0,1.0,2.0,3.0,T2,55.440426,Pre
3.0,1.0,2.0,4.0,T2,52.902943,Pre
3.0,1.0,2.0,5.0,T1,52.466114,Pre
3.0,1.0,2.0,6.0,T2,60.540447,Pre
3.0,1.0,2.0,7.0,Control,49.047634,Pre
3.0,1.0,2.0,8.0,T1,58.70064,Pre
3.0,1.0,2.0,9.0,Control,40.028946,Pre
3.0,1.0,2.0,10.0,T1,62.88774,Pre
3.0,1.0,2.0,11.0,T1,39.610935,Pre
3.0,1.0,2.0,12.0,T2,34.41822,Pre
3.0,1.0,2.0,13.0,T1,60.60162,Pre
3.0,1.0,2.0,14.0,Control,48.118027,Pre
3.0,1.0,2.0,15.0,T1,50.094296,Pre
3.0,1.0,2.0,16.0,Control,60.28297,Pre
3.0,1.0,2.0,17.0,T2,70.71777,Pre
3.0,1.0,2.0,18.0,Control,65.380005,Pre
3.0,1.0,2.0,19.0,T2,43.27372,Pre
3.0,1.0,2.0,20.0,T1,64.78088,Pre
3.0,1.0,2.0,21.0,Control,55.623463,Pre
3.0,1.0,2.0,22.0,T1,76.90771,Pre
3.0,1.0,2.0,23.0,T2,61.582134,Pre
3.0,1.0,2.0,24.0,Control,50.45125,Pre
3.0,1.0,2.0,25.0,Control,53.319775,Pre
3.0,1.0,2.0,26.0,Control,65.65326,Pre
3.0,1.0,2.0,27.0,Control,57.001415,Pre
3.0,1.0,2.0,28.0,T1,52.635254,Pre
3.0,1.0,2.0,29.0,Control,56.85908,Pre
3.0,1.0,2.0,30.0,T2,53.542564,Pre
3.0,1.0,2.0,31.0,Control,38.97416,Pre
3.0,1.0,2.0,32.0,T2,47.356518,Pre
3.0,1.0,2.0,33.0,T2,66.72641,Pre
3.0,1.0,2.0,34.0,Control,53.200233,Pre
3.0,1.0,2.0,35.0,T2,51.941074,Pre
3.0,1.0,2.0,36.0,T2,73.10424,Pre
3.0,1.0,2.0,37.0,Control,48.959545,Pre
3.0,1.0,2.0,38.0,T2,49.16021,Pre
3.0,2.0,1.0,1.0,T2,50.12186,Pre
3.0,2.0,1.0,2.0,Control,65.30521,Pre
3.0,2.0,1.0,3.0,Control,46.281464,Pre
3.0,2.0,1.0,4.0,T1,39.49871,Pre
3.0,2.0,1.0,5.0,Control,42.3939,Pre
3.0,2.0,1.0,6.0,T1,51.636765,Pre
3.0,2.0,1.0,7.0,T1,63.755257,Pre
3.0,2.0,1.0,8.0,T2,69.30861,Pre
3.0,2.0,1.0,9.0,Control,36.000725,Pre
3.0,2.0,1.0,10.0,Control,47.480896,Pre
3.0,2.0,1.0,11.0,T1,46.578083,Pre
3.0,2.0,1.0,12.0,T2,48.799633,Pre
3.0,2.0,1.0,13.0,Control,53.13741,Pre
3.0,2.0,1.0,14.0,T1,52.973232,Pre
3.0,2.0,1.0,15.0,T2,49.850277,Pre
3.0,2.0,1.0,16.0,Control,55.971203,Pre
3.0,2.0,1.0,17.0,T2,29.281214,Pre
3.0,2.0,1.0,18.0,T2,51.583725,Pre
3.0,2.0,1.0,19.0,T2,69.96527,Pre
3.0,2.0,1.0,20.0,T1,74.885925,Pre
3.0,2.0,1.0,21.0,T1,59.1397,Pre
3.0,2.0,1.0,22.0,T1,46.823555,Pre
3.0,2.0,1.0,23.0,T2,85.26148,Pre
3.0,2.0,1.0,24.0,T1,52.699657,Pre
3.0,2.0,1.0,25.0,T2,46.578796,Pre
3.0,2.0,1.0,26.0,T1,58.703342,Pre
3.0,2.0,1.0,27.0,T2,54.02446,Pre
3.0,2.0,1.0,28.0,T1,30.989109,Pre
3.0,2.0,1.0,29.0,T2,53.96815,Pre
3.0,2.0,1.0,30.0,T1,62.03595,Pre
3.0,2.0,1.0,31.0,T2,49.307842,Pre
3.0,2.0,1.0,32.0,Control,50.096233,Pre
3.0,2.0,1.0,33.0,T2,53.46713,Pre
3.0,2.0,1.0,34.0,T1,67.05553,Pre
3.0,2.0,1.0,35.0,Control,48.898735,Pre
3.0,2.0,1.0,36.0,Control,56.799545,Pre
3.0,2.0,1.0,37.0,Control,53.2494,Pre
3.0,2.0,2.0,1.0,Control,62.88427,Pre
3.0,2.0,2.0,2.0,Control,74.075195,Pre
3.0,2.0,2.0,3.0,T2,68.4629,Pre
3.0,2.0,2.0,4.0,T1,56.09591,Pre
3.0,2.0,2.0,5.0,Control,57.592773,Pre
3.0,2.0,2.0,6.0,T2,72.15917,Pre
3.0,2.0,2.0,7.0,T1,49.849247,Pre
3.0,2.0,2.0,8.0,Control,63.038612,Pre
3.0,2.0,2.0,9.0,T2,68.88617,Pre
3.0,2.0,2.0,10.0,Control,55.3631,Pre
3.0,2.0,2.0,11.0,T2,41.687145,Pre
3.0,2.0,2.0,12.0,Control,45.683468,Pre
3.0,2.0,2.0,13.0,Control,56.311058,Pre
3.0,2.0,2.0,14.0,Control,44.989628,Pre
3.0,2.0,2.0,15.0,T2,54.611446,Pre
3.0,2.0,2.0,16.0,T2,58.022514,Pre
3.0,2.0,2.0,17.0,T2,65.66921,Pre
3.0,2.0,2.0,18.0,T1,54.257347,Pre
3.0,2.0,2.0,19.0,T2,56.130417,Pre
3.0,2.0,2.0,20.0,Control,46.68006,Pre
3.0,2.0,2.0,21.0,T2,34.029945,Pre
3.0,2.0,2.0,22.0,Control,38.79766,Pre
3.0,2.0,2.0,23.0,Control,73.27153,Pre
3.0,2.0,2.0,24.0,Control,19.078695,Pre
3.0,2.0,2.0,25.0,Control,53.089504,Pre
3.0,2.0,2.0,26.0,T2,79.95415,Pre
3.0,2.0,2.0,27.0,T2,49.880695,Pre
3.0,2.0,2.0,28.0,Control,56.764923,Pre
3.0,2.0,2.0,29.0,Control,57.853813,Pre
3.0,2.0,2.0,30.0,T2,61.688637,Pre
3.0,2.0,2.0,31.0,T1,57.1567,Pre
3.0,2.0,2.0,32.0,Control,59.403156,Pre
3.0,2.0,2.0,33.0,T1,63.86263,Pre
3.0,2.0,2.0,34.0,Control,56.361824,Pre
3.0,2.0,2.0,35.0,T1,33.539276,Pre
3.0,2.0,2.0,36.0,T1,25.65549,Pre
3.0,2.0,2.0,37.0,Control,54.92002,Pre
3.0,2.0,2.0,38.0,T2,39.199352,Pre
4.0,1.0,1.0,1.0,T1,51.27277,Pre
4.0,1.0,1.0,2.0,T2,65.240074,Pre
4.0,1.0,1.0,3.0,Control,47.7725,Pre
4.0,1.0,1.0,4.0,Control,64.42809,Pre
4.0,1.0,1.0,5.0,T2,67.6591,Pre
4.0,1.0,1.0,6.0,T1,71.310265,Pre
4.0,1.0,1.0,7.0,Control,65.75458,Pre
4.0,1.0,1.0,8.0,T1,58.473644,Pre
4.0,1.0,1.0,9.0,T1,70.6507,Pre
4.0,1.0,1.0,10.0,T2,57.660885,Pre
4.0,1.0,1.0,11.0,Control,43.47109,Pre
4.0,1.0,1.0,12.0,Control,52.457726,Pre
4.0,1.0,1.0,13.0,T2,53.04264,Pre
4.0,1.0,1.0,14.0,Control,61.758728,Pre
4.0,1.0,1.0,15.0,T2,65.83101,Pre
4.0,1.0,1.0,16.0,Control,54.750347,Pre
4.0,1.0,1.0,17.0,T1,60.32702,Pre
4.0,1.0,1.0,18.0,Control,73.41546,Pre
4.0,1.0,1.0,19.0,T2,48.132416,Pre
4.0,1.0,1.0,20.0,T2,62.24011,Pre
4.0,1.0,1.0,21.0,Control,41.533073,Pre
4.0,1.0,1.0,22.0,Control,46.400135,Pre
4.0,1.0,1.0,23.0,T1,56.85221,Pre
4.0,1.0,1.0,24.0,T1,58.904675,Pre
4.0,1.0,1.0,25.0,Control,57.198643,Pre
4.0,1.0,1.0,26.0,Control,59.218517,Pre
4.0,1.0,1.0,27.0,Control,62.501564,Pre
4.0,1.0,1.0,28.0,Control,51.242096,Pre
4.0,1.0,1.0,29.0,T1,63.34761,Pre
4.0,1.0,1.0,30.0,Control,54.02217,Pre
4.0,1.0,1.0,31.0,Control,42.349567,Pre
4.0,1.0,1.0,32.0,Control,47.16147,Pre
4.0,1.0,1.0,33.0,Control,71.19074,Pre
4.0,1.0,1.0,34.0,T1,64.7482,Pre
4.0,1.0,1.0,35.0,Control,48.917366,Pre
4.0,1.0,1.0,36.0,Control,54.878796,Pre
4.0,1.0,1.0,37.0,T1,77.89659,Pre
4.0,1.0,2.0,1.0,Control,57.00414,Pre
4.0,1.0,2.0,2.0,Control,49.247562,Pre
4.0,1.0,2.0,3.0,Control,53.24979,Pre
4.0,1.0,2.0,4.0,T1,56.636066,Pre
4.0,1.0,2.0,5.0,Control,42.01093,Pre
4.0,1.0,2.0,6.0,Control,73.69191,Pre
4.0,1.0,2.0,7.0,Control,55.092808,Pre
4.0,1.0,2.0,8.0,Control,47.59052,Pre
4.0,1.0,2.0,9.0,T2,48.027283,Pre
4.0,1.0,2.0,10.0,T1,40.000496,Pre
4.0,1.0,2.0,11.0,T2,48.791775,Pre
4.0,1.0,2.0,12.0,Control,60.578556,Pre
4.0,1.0,2.0,13.0,T2,42.197308,Pre
4.0,1.0,2.0,14.0,T1,44.414417,Pre
4.0,1.0,2.0,15.0,T1,65.450165,Pre
4.0,1.0,2.0,16.0,T1,47.0053,Pre
4.0,1.0,2.0,17.0,T1,50.300022,Pre
4.0,1.0,2.0,18.0,T1,61.874912,Pre
4.0,1.0,2.0,19.0,T1,63.65995,Pre
4.0,1.0,2.0,20.0,T1,64.41245,Pre
4.0,1.0,2.0,21.0,Control,51.70457,Pre
4.0,1.0,2.0,22.0,T2,68.65375,Pre
4.0,1.0,2.0,23.0,Control,38.442295,Pre
4.0,1.0,2.0,24.0,T2,62.293808,Pre
4.0,1.0,2.0,25.0,T2,61.956303,Pre
4.0,1.0,2.0,26.0,Control,60.52973,Pre
4.0,1.0,2.0,27.0,T2,50.583843,Pre
4.0,1.0,2.0,28.0,T1,47.17385,Pre
4.0,1.0,2.0,29.0,T2,71.224236,Pre
4.0,1.0,2.0,30.0,Control,37.579723,Pre
4.0,1.0,2.0,31.0,T1,62.67911,Pre
4.0,1.0,2.0,32.0,Control,56.725132,Pre
4.0,1.0,2.0,33.0,T1,59.74346,Pre
4.0,1.0,2.0,34.0,T1,64.1072,Pre
4.0,1.0,2.0,35.0,T1,61.11556,Pre
4.0,1.0,2.0,36.0,Control,82.5238,Pre
4.0,1.0,2.0,37.0,T1,42.246235,Pre
4.0,1.0,2.0,38.0,Control,53.006474,Pre
4.0,2.0,1.0,1.0,T2,49.732533,Pre
4.0,2.0,1.0,2.0,T1,44.06149,Pre
4.0,2.0,1.0,3.0,T1,55.61532,Pre
4.0,2.0,1.0,4.0,T1,67.01386,Pre
4.0,2.0,1.0,5.0,T2,53.57862,Pre
4.0,2.0,1.0,6.0,Control,49.19998,Pre
4.0,2.0,1.0,7.0,T1,49.844494,Pre
4.0,2.0,1.0,8.0,T1,64.3287,Pre
4.0,2.0,1.0,9.0,T2,40.47811,Pre
4.0,2.0,1.0,10.0,T1,42.492065,Pre
4.0,2.0,1.0,11.0,T1,48.901535,Pre
4.0,2.0,1.0,12.0,T1,71.45596,Pre
4.0,2.0,1.0,13.0,Control,58.825714,Pre
4.0,2.0,1.0,14.0,T2,55.11817,Pre
4.0,2.0,1.0,15.0,Control,43.997982,Pre
4.0,2.0,1.0,16.0,T2,60.23902,Pre
4.0,2.0,1.0,17.0,Control,48.331055,Pre
4.0,2.0,1.0,18.0,T2,61.609386,Pre
4.0,2.0,1.0,19.0,T1,52.64216,Pre
4.0,2.0,1.0,20.0,T1,54.956753,Pre
4.0,2.0,1.0,21.0,Control,56.16337,Pre
4.0,2.0,1.0,22.0,T1,52.25555,Pre
4.0,2.0,1.0,23.0,T1,50.02168,Pre
4.0,2.0,1.0,24.0,T2,54.444164,Pre
4.0,2.0,1.0,25.0,T1,53.64973,Pre
4.0,2.0,1.0,26.0,T2,53.800957,Pre
4.0,2.0,1.0,27.0,Control,55.888092,Pre
4.0,2.0,1.0,28.0,Control,48.997494,Pre
4.0,2.0,1.0,29.0,T2,60.974808,Pre
4.0,2.0,1.0,30.0,Control,42.037884,Pre
4.0,2.0,1.0,31.0,T2,66.166016,Pre
4.0,2.0,1.0,32.0,Control,61.259186,Pre
4.0,2.0,1.0,33.0,T2,57.544308,Pre
4.0,2.0,1.0,34.0,Control,55.214844,Pre
4.0,2.0,1.0,35.0,T1,59.058964,Pre
4.0,2.0,1.0,36.0,Control,55.08214,Pre
4.0,2.0,1.0,37.0,Control,76.36602,Pre
4.0,2.0,2.0,1.0,T2,49.728214,Pre
4.0,2.0,2.0,2.0,Control,42.35158,Pre
4.0,2.0,2.0,3.0,T2,63.990948,Pre
4.0,2.0,2.0,4.0,T1,45.953568,Pre
4.0,2.0,2.0,5.0,T2,45.182785,Pre
4.0,2.0,2.0,6.0,T2,58.61209,Pre
4.0,2.0,2.0,7.0,T1,67.96209,Pre
4.0,2.0,2.0,8.0,T1,58.37557,Pre
4.0,2.0,2.0,9.0,Control,53.162533,Pre
4.0,2.0,2.0,10.0,Control,52.577667,Pre
4.0,2.0,2.0,11.0,T1,59.07217,Pre
4.0,2.0,2.0,12.0,T1,42.435078,Pre
4.0,2.0,2.0,13.0,T1,59.040443,Pre
4.0,2.0,2.0,14.0,T1,69.60467,Pre
4.0,2.0,2.0,15.0,Control,46.395527,Pre
4.0,2.0,2.0,16.0,Control,45.61001,Pre
4.0,2.0,2.0,17.0,T2,36.39351,Pre
4.0,2.0,2.0,18.0,T2,65.972786,Pre
4.0,2.0,2.0,19.0,Control,57.397842,Pre
4.0,2.0,2.0,20.0,Control,60.70661,Pre
4.0,2.0,2.0,21.0,Control,70.26972,Pre
4.0,2.0,2.0,22.0,T2,51.39076,Pre
4.0,2.0,2.0,23.0,T1,68.739784,Pre
4.0,2.0,2.0,24.0,T2,34.35589,Pre
4.0,2.0,2.0,25.0,Control,76.75351,Pre
4.0,2.0,2.0,26.0,T1,51.701725,Pre
4.0,2.0,2.0,27.0,T1,51.325336,Pre
4.0,2.0,2.0,28.0,T1,69.61074,Pre
4.0,2.0,2.0,29.0,T1,53.006138,Pre
4.0,2.0,2.0,30.0,Control,63.298065,Pre
4.0,2.0,2.0,31.0,T2,74.06479,Pre
4.0,2.0,2.0,32.0,T1,44.209343,Pre
4.0,2.0,2.0,33.0,T1,52.8518,Pre
4.0,2.0,2.0,34.0,Control,52.28962,Pre
4.0,2.0,2.0,35.0,T1,62.035748,Pre
4.0,2.0,2.0,36.0,T1,69.019264,Pre
4.0,2.0,2.0,37.0,T2,56.82656,Pre
4.0,2.0,2.0,38.0,Control,57.71356,Pre
5.0,1.0,1.0,1.0,T2,87.44307,Pre
5.0,1.0,1.0,2.0,Control,61.186893,Pre
5.0,1.0,1.0,3.0,T1,52.627857,Pre
5.0,1.0,1.0,4.0,T2,60.858467,Pre
5.0,1.0,1.0,5.0,Control,44.220825,Pre
5.0,1.0,1.0,6.0,T2,62.301956,Pre
5.0,1.0,1.0,7.0,T1,61.74185,Pre
5.0,1.0,1.0,8.0,T2,66.71538,Pre
5.0,1.0,1.0,9.0,T1,61.09088,Pre
5.0,1.0,1.0,10.0,T2,52.78582,Pre
5.0,1.0,1.0,11.0,T1,64.81479,Pre
5.0,1.0,1.0,12.0,T2,53.562065,Pre
5.0,1.0,1.0,13.0,T1,46.659443,Pre
5.0,1.0,1.0,14.0,T2,47.790424,Pre
5.0,1.0,1.0,15.0,T1,48.94816,Pre
5.0,1.0,1.0,16.0,T2,58.36897,Pre
5.0,1.0,1.0,17.0,T2,68.86148,Pre
5.0,1.0,1.0,18.0,Control,72.83542,Pre
5.0,1.0,1.0,19.0,T1,68.13337,Pre
5.0,1.0,1.0,20.0,Control,59.064026,Pre
5.0,1.0,1.0,21.0,Control,52.536907,Pre
5.0,1.0,1.0,22.0,Control,57.570972,Pre
5.0,1.0,1.0,23.0,Control,61.995075,Pre
5.0,1.0,1.0,24.0,T2,68.277084,Pre
5.0,1.0,1.0,25.0,Control,58.144306,Pre
5.0,1.0,1.0,26.0,T2,60.229145,Pre
5.0,1.0,1.0,27.0,T1,54.39785,Pre
5.0,1.0,1.0,28.0,Control,41.03903,Pre
5.0,1.0,1.0,29.0,T1,51.846413,Pre
5.0,1.0,1.0,30.0,T2,69.011986,Pre
5.0,1.0,1.0,31.0,Control,60.340294,Pre
5.0,1.0,1.0,32.0,T1,54.153416,Pre
5.0,1.0,1.0,33.0,T2,45.905872,Pre
5.0,1.0,1.0,34.0,T2,56.321625,Pre
5.0,1.0,1.0,35.0,T2,76.55134,Pre
5.0,1.0,1.0,36.0,Control,56.552147,Pre
5.0,1.0,1.0,37.0,T1,46.7895,Pre
5.0,1.0,2.0,1.0,Control,52.672558,Pre
5.0,1.0,2.0,2.0,T1,62.941723,Pre
5.0,1.0,2.0,3.0,T2,63.6188,Pre
5.0,1.0,2.0,4.0,Control,82.00987,Pre
5.0,1.0,2.0,5.0,T1,56.4247,Pre
5.0,1.0,2.0,6.0,Control,47.705505,Pre
5.0,1.0,2.0,7.0,Control,50.258587,Pre
5.0,1.0,2.0,8.0,T2,58.877697,Pre
5.0,1.0,2.0,9.0,T2,40.236523,Pre
5.0,1.0,2.0,10.0,T2,54.261154,Pre
5.0,1.0,2.0,11.0,Control,60.13425,Pre
5.0,1.0,2.0,12.0,T1,51.73207,Pre
5.0,1.0,2.0,13.0,T2,65.99005,Pre
5.0,1.0,2.0,14.0,T1,58.239494,Pre
5.0,1.0,2.0,15.0,T1,58.50161,Pre
5.0,1.0,2.0,16.0,Control,55.322292,Pre
5.0,1.0,2.0,17.0,Control,63.36292,Pre
5.0,1.0,2.0,18.0,T1,50.41133,Pre
5.0,1.0,2.0,19.0,T2,50.138504,Pre
5.0,1.0,2.0,20.0,T2,61.43628,Pre
5.0,1.0,2.0,21.0,T2,64.09388,Pre
5.0,1.0,2.0,22.0,T2,56.847828,Pre
5.0,1.0,2.0,23.0,Control,58.00686,Pre
5.0,1.0,2.0,24.0,T1,57.06995,Pre
5.0,1.0,2.0,25.0,Control,46.04305,Pre
5.0,1.0,2.0,26.0,T2,58.01799,Pre
5.0,1.0,2.0,27.0,Control,68.3079,Pre
5.0,1.0,2.0,28.0,T2,48.127083,Pre
5.0,1.0,2.0,29.0,T1,52.147587,Pre
5.0,1.0,2.0,30.0,T2,68.90886,Pre
5.0,1.0,2.0,31.0,T1,51.351803,Pre
5.0,1.0,2.0,32.0,T1,40.214462,Pre
5.0,1.0,2.0,33.0,T2,60.83101,Pre
5.0,1.0,2.0,34.0,T1,44.394688,Pre
5.0,1.0,2.0,35.0,T1,63.14418,Pre
5.0,1.0,2.0,36.0,Control,46.68734,Pre
5.0,1.0,2.0,37.0,T1,55.102264,Pre
5.0,1.0,2.0,38.0,T2,67.64135,Pre
5.0,2.0,1.0,1.0,Control,47.905712,Pre
5.0,2.0,1.0,2.0,Control,50.83124,Pre
5.0,2.0,1.0,3.0,Control,54.69127,Pre
5.0,2.0,1.0,4.0,Control,67.612946,Pre
5.0,2.0,1.0,5.0,T2,44.118294,Pre
5.0,2.0,1.0,6.0,T2,58.054836,Pre
5.0,2.0,1.0,7.0,Control,49.286766,Pre
5.0,2.0,1.0,8.0,T2,65.72218,Pre
5.0,2.0,1.0,9.0,T2,55.535686,Pre
5.0,2.0,1.0,10.0,T2,53.36325,Pre
5.0,2.0,1.0,11.0,T1,25.56179,Pre
5.0,2.0,1.0,12.0,T2,48.50469,Pre
5.0,2.0,1.0,13.0,T2,44.779755,Pre
5.0,2.0,1.0,14.0,Control,60.035213,Pre
5.0,2.0,1.0,15.0,T2,62.159622,Pre
5.0,2.0,1.0,16.0,T1,68.19976,Pre
5.0,2.0,1.0,17.0,Control,60.850082,Pre
5.0,2.0,1.0,18.0,Control,47.72863,Pre
5.0,2.0,1.0,19.0,T2,54.79945,Pre
5.0,2.0,1.0,20.0,Control,53.34538,Pre
5.0,2.0,1.0,21.0,T1,61.578224,Pre
5.0,2.0,1.0,22.0,Control,56.60004,Pre
5.0,2.0,1.0,23.0,T2,57.971222,Pre
5.0,2.0,1.0,24.0,T2,49.62494,Pre
5.0,2.0,1.0,25.0,Control,64.5888,Pre
5.0,2.0,1.0,26.0,T1,70.932655,Pre
5.0,2.0,1.0,27.0,T1,64.075905,Pre
5.0,2.0,1.0,28.0,T1,53.424454,Pre
5.0,2.0,1.0,29.0,T1,65.45466,Pre
5.0,2.0,1.0,30.0,T2,47.03192,Pre
5.0,2.0,1.0,31.0,T2,53.547367,Pre
5.0,2.0,1.0,32.0,T2,48.5823,Pre
5.0,2.0,1.0,33.0,T2,40.896973,Pre
5.0,2.0,1.0,34.0,T2,63.589916,Pre
5.0,2.0,1.0,35.0,T1,61.192505,Pre
5.0,2.0,1.0,36.0,Control,46.212803,Pre
5.0,2.0,1.0,37.0,T1,47.933853,Pre
5.0,2.0,2.0,1.0,T2,68.51338,Pre
5.0,2.0,2.0,2.0,T2,62.350136,Pre
5.0,2.0,2.0,3.0,T1,55.035843,Pre
5.0,2.0,2.0,4.0,T1,64.016235,Pre
5.0,2.0,2.0,5.0,T1,71.532524,Pre
5.0,2.0,2.0,6.0,T2,42.470463,Pre
5.0,2.0,2.0,7.0,Control,60.74848,Pre
5.0,2.0,2.0,8.0,T2,59.851112,Pre
5.0,2.0,2.0,9.0,T1,42.944073,Pre
5.0,2.0,2.0,10.0,T2,52.137836,Pre
5.0,2.0,2.0,11.0,T2,41.670994,Pre
5.0,2.0,2.0,12.0,T2,64.54817,Pre
5.0,2.0,2.0,13.0,Control,43.566242,Pre
5.0,2.0,2.0,14.0,T1,35.34444,Pre
5.0,2.0,2.0,15.0,T1,55.07451,Pre
5.0,2.0,2.0,16.0,T2,70.55569,Pre
5.0,2.0,2.0,17.0,T2,63.60897,Pre
5.0,2.0,2.0,18.0,T2,54.873795,Pre
5.0,2.0,2.0,19.0,T1,50.407387,Pre
5.0,2.0,2.0,20.0,Control,41.056213,Pre
5.0,2.0,2.0,21.0,T1,77.25821,Pre
5.0,2.0,2.0,22.0,Control,47.561314,Pre
5.0,2.0,2.0,23.0,Control,80.66378,Pre
5.0,2.0,2.0,24.0,Control,66.145485,Pre
5.0,2.0,2.0,25.0,T2,48.504177,Pre
5.0,2.0,2.0,26.0,T1,50.532463,Pre
5.0,2.0,2.0,27.0,T1,49.792114,Pre
5.0,2.0,2.0,28.0,T2,56.40917,Pre
5.0,2.0,2.0,29.0,Control,44.24501,Pre
5.0,2.0,2.0,30.0,Control,55.3589,Pre
5.0,2.0,2.0,31.0,T1,46.825714,Pre
5.0,2.0,2.0,32.0,Control,59.712997,Pre
5.0,2.0,2.0,33.0,Control,57.35717,Pre
5.0,2.0,2.0,34.0,T1,52.727562,Pre
5.0,2.0,2.0,35.0,T2,58.00549,Pre
5.0,2.0,2.0,36.0,T2,73.5384,Pre
5.0,2.0,2.0,37.0,Control,54.01792,Pre
5.0,2.0,2.0,38.0,Control,55.484642,Pre
6.0,1.0,1.0,1.0,T2,60.93534,Pre
6.0,1.0,1.0,2.0,T2,54.63294,Pre
6.0,1.0,1.0,3.0,Control,80.708275,Pre
6.0,1.0,1.0,4.0,T1,37.359203,Pre
6.0,1.0,1.0,5.0,Control,64.58098,Pre
6.0,1.0,1.0,6.0,Control,43.79582,Pre
6.0,1.0,1.0,7.0,Control,82.492256,Pre
6.0,1.0,1.0,8.0,T2,48.6993,Pre
6.0,1.0,1.0,9.0,Control,40.911297,Pre
6.0,1.0,1.0,10.0,T2,37.776703,Pre
6.0,1.0,1.0,11.0,Control,60.43302,Pre
6.0,1.0,1.0,12.0,T2,58.93394,Pre
6.0,1.0,1.0,13.0,Control,39.04063,Pre
6.0,1.0,1.0,14.0,Control,46.900368,Pre
6.0,1.0,1.0,15.0,Control,61.693443,Pre
6.0,1.0,1.0,16.0,T2,50.258965,Pre
6.0,1.0,1.0,17.0,T1,53.529182,Pre
6.0,1.0,1.0,18.0,T2,56.386192,Pre
6.0,1.0,1.0,19.0,Control,57.95754,Pre
6.0,1.0,1.0,20.0,T2,74.49337,Pre
6.0,1.0,1.0,21.0,T1,43.486576,Pre
6.0,1.0,1.0,22.0,T2,50.284184,Pre
6.0,1.0,1.0,23.0,T1,69.448784,Pre
6.0,1.0,1.0,24.0,T1,37.891987,Pre
6.0,1.0,1.0,25.0,T1,41.89706,Pre
6.0,1.0,1.0,26.0,T2,51.298237,Pre
6.0,1.0,1.0,27.0,T1,57.046837,Pre
6.0,1.0,1.0,28.0,T1,43.75906,Pre
6.0,1.0,1.0,29.0,T2,43.3948,Pre
6.0,1.0,1.0,30.0,T2,65.46677,Pre
6.0,1.0,1.0,31.0,T1,58.25272,Pre
6.0,1.0,1.0,32.0,Control,52.487625,Pre
6.0,1.0,1.0,33.0,Control,61.954773,Pre
6.0,1.0,1.0,34.0,Control,63.414345,Pre
6.0,1.0,1.0,35.0,Control,50.252003,Pre
6.0,1.0,1.0,36.0,T2,60.92125,Pre
6.0,1.0,1.0,37.0,T1,55.751812,Pre
6.0,1.0,2.0,1.0,T1,58.877285,Pre
6.0,1.0,2.0,2.0,Control,64.0897,Pre
6.0,1.0,2.0,3.0,T1,58.592068,Pre
6.0,1.0,2.0,4.0,Control,67.63815,Pre
6.0,1.0,2.0,5.0,T1,60.787064,Pre
6.0,1.0,2.0,6.0,T1,68.99643,Pre
6.0,1.0,2.0,7.0,Control,53.805508,Pre
6.0,1.0,2.0,8.0,T1,35.791912,Pre
6.0,1.0,2.0,9.0,Control,74.83596,Pre
6.0,1.0,2.0,10.0,Control,69.57427,Pre
6.0,1.0,2.0,11.0,Control,60.633137,Pre
6.0,1.0,2.0,12.0,T2,74.57375,Pre
6.0,1.0,2.0,13.0,T2,66.36883,Pre
6.0,1.0,2.0,14.0,T2,52.432487,Pre
6.0,1.0,2.0,15.0,T2,46.161148,Pre
6.0,1.0,2.0,16.0,T1,40.825813,Pre
6.0,1.0,2.0,17.0,T2,63.059776,Pre
6.0,1.0,2.0,18.0,T1,62.744793,Pre
6.0,1.0,2.0,19.0,Control,31.933067,Pre
6.0,1.0,2.0,20.0,T1,67.19018,Pre
6.0,1.0,2.0,21.0,T2,48.366238,Pre
6.0,1.0,2.0,22.0,T2,52.154785,Pre
6.0,1.0,2.0,23.0,T2,37.39175,Pre
6.0,1.0,2.0,24.0,T2,56.68568,Pre
6.0,1.0,2.0,25.0,T2,52.763313,Pre
6.0,1.0,2.0,26.0,T2,60.76768,Pre
6.0,1.0,2.0,27.0,T1,86.86542,Pre
6.0,1.0,2.0,28.0,T2,46.1476,Pre
6.0,1.0,2.0,29.0,T2,56.689686,Pre
6.0,1.0,2.0,30.0,Control,47.341187,Pre
6.0,1.0,2.0,31.0,T2,66.94188,Pre
6.0,1.0,2.0,32.0,T2,55.81018,Pre
6.0,1.0,2.0,33.0,T2,54.52798,Pre
6.0,1.0,2.0,34.0,T2,51.927475,Pre
6.0,1.0,2.0,35.0,T2,36.666843,Pre
6.0,1.0,2.0,36.0,Control,55.29836,Pre
6.0,1.0,2.0,37.0,T1,55.064903,Pre
6.0,1.0,2.0,38.0,T2,60.04265,Pre
6.0,2.0,1.0,1.0,T1,59.49679,Pre
6.0,2.0,1.0,2.0,T1,52.841343,Pre
6.0,2.0,1.0,3.0,Control,53.279453,Pre
6.0,2.0,1.0,4.0,T1,72.0628,Pre
6.0,2.0,1.0,5.0,T2,81.62303,Pre
6.0,2.0,1.0,6.0,T1,33.633533,Pre
6.0,2.0,1.0,7.0,Control,43.950947,Pre
6.0,2.0,1.0,8.0,T2,61.535114,Pre
6.0,2.0,1.0,9.0,Control,52.420395,Pre
6.0,2.0,1.0,10.0,Control,70.402176,Pre
6.0,2.0,1.0,11.0,Control,44.25646,Pre
6.0,2.0,1.0,12.0,Control,39.29798,Pre
